"CountryName","CountryCode","Date","ConfirmedCases","ConfirmedDeaths","StringencyIndex","C1_School.closing","C2_Workplace.closing","C3_Cancel.public.events","C4_Restrictions.on.gatherings","C5_Close.public.transport","C6_Stay.at.home.requirements","C7_Restrictions.on.internal.movement","C8_International.travel.controls","E1_Income.support","E2_Debt.contract.relief","E3_Fiscal.measures","E4_International.support","H1_Public.information.campaigns","H2_Testing.policy","H3_Contact.tracing","H4_Emergency.investment.in.healthcare","H5_Investment.in.vaccines"
"Austria","AUT",2020-04-12,13807,337,85.19,3,3,2,4,1,2,2,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-04-13,13937,350,85.19,3,3,2,4,1,2,2,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-04-14,14043,368,81.48,3,2,2,4,1,2,2,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-04-15,14234,384,81.48,3,2,2,4,1,2,2,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-04-16,14370,393,81.48,3,2,2,4,1,2,2,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-04-17,14448,410,81.48,3,2,2,4,1,2,2,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-04-18,14603,431,81.48,3,2,2,4,1,2,2,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-04-19,14662,443,81.48,3,2,2,4,1,2,2,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-04-20,14710,452,81.48,3,2,2,4,1,2,2,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-04-21,14783,462,81.48,3,2,2,4,1,2,2,3,2,2,0,0,2,2,2,0,1085695
"Austria","AUT",2020-04-22,14833,463,81.48,3,2,2,4,1,2,2,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-04-23,14924,494,78.7,3,2,2,4,1,2,1,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-04-24,14985,508,78.7,3,2,2,4,1,2,1,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-04-25,15068,513,78.7,3,2,2,4,1,2,1,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-04-26,15134,536,78.7,3,2,2,4,1,2,1,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-04-27,15189,542,78.7,3,2,2,4,1,2,1,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-04-28,15256,549,78.7,3,2,2,4,1,2,1,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-04-29,15314,569,78.7,3,2,2,4,1,2,1,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-04-30,15364,580,78.7,3,2,2,4,1,2,1,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-05-01,15424,584,71.3,3,2,2,4,1,0,1,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-05-02,15458,589,68.52,3,2,2,3,1,0,1,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-05-03,15470,596,68.52,3,2,2,3,1,0,1,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-05-04,15538,598,64.81,2,2,2,3,1,0,1,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-05-05,15569,600,64.81,2,2,2,3,1,0,1,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-05-06,15586,606,64.81,2,2,2,3,1,0,1,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-05-07,15651,608,64.81,2,2,2,3,1,0,1,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-05-08,15673,609,64.81,2,2,2,3,1,0,1,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-05-09,15735,614,64.81,2,2,2,3,1,0,1,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-05-10,15777,615,64.81,2,2,2,3,1,0,1,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-05-11,15787,618,59.26,2,2,2,3,0,0,1,3,2,2,540530000,0,2,2,2,0,0
"Austria","AUT",2020-05-12,15874,620,59.26,2,2,2,3,0,0,1,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-05-13,15910,623,59.26,2,2,2,3,0,0,1,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-05-14,15964,624,59.26,2,2,2,3,0,0,1,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-05-15,16005,626,59.26,2,2,2,3,0,0,1,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-05-16,16068,628,59.26,2,2,2,3,0,0,1,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-05-17,16140,628,59.26,2,2,2,3,0,0,1,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-05-18,16154,629,55.56,1,2,2,3,0,0,1,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-05-19,16179,629,55.56,1,2,2,3,0,0,1,3,2,2,13124648950,0,2,2,2,0,0
"Austria","AUT",2020-05-20,16257,632,55.56,1,2,2,3,0,0,1,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-05-21,16275,633,55.56,1,2,2,3,0,0,1,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-05-22,16332,633,55.56,1,2,2,3,0,0,1,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-05-23,16361,635,55.56,1,2,2,3,0,0,1,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-05-24,16407,639,55.56,1,2,2,3,0,0,1,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-05-25,16439,640,55.56,1,2,2,3,0,0,1,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-05-26,16459,641,55.56,1,2,2,3,0,0,1,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-05-27,16497,643,55.56,1,2,2,3,0,0,1,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-05-28,16515,645,55.56,1,2,2,3,0,0,1,3,2,2,0,0,2,2,2,0,0
"Austria","AUT",2020-05-29,16543,668,50,1,2,2,3,0,0,0,3,2,2,0,0,2,3,2,0,0
"Austria","AUT",2020-05-30,16594,668,50,1,2,2,3,0,0,0,3,2,2,0,0,2,3,2,0,0
"Austria","AUT",2020-05-31,16638,668,50,1,2,2,3,0,0,0,3,2,2,0,0,2,3,2,0,0
"Austria","AUT",2020-06-01,16642,668,50,1,2,2,3,0,0,0,3,2,2,0,0,2,3,2,0,0
"Austria","AUT",2020-06-02,16663,668,50,1,2,2,3,0,0,0,3,2,2,0,0,2,3,2,0,0
"Austria","AUT",2020-06-03,16674,669,46.3,0,2,2,3,0,0,0,3,2,2,0,0,2,3,2,0,0
"Austria","AUT",2020-06-04,16705,670,43.52,0,2,2,3,0,0,0,2,2,2,0,0,2,3,2,0,0
"Austria","AUT",2020-06-05,16741,670,43.52,0,2,2,3,0,0,0,2,2,2,0,0,2,3,2,0,0
"Austria","AUT",2020-06-06,16803,672,43.52,0,2,2,3,0,0,0,2,2,2,0,0,2,3,2,0,0
"Austria","AUT",2020-06-07,16822,672,43.52,0,2,2,3,0,0,0,2,2,2,0,0,2,3,2,0,0
"Austria","AUT",2020-06-08,16868,672,43.52,0,2,2,3,0,0,0,2,2,2,0,0,2,3,2,0,0
"Austria","AUT",2020-06-09,16889,672,43.52,0,2,2,3,0,0,0,2,2,2,0,0,2,3,2,0,0
"Austria","AUT",2020-06-10,16902,672,43.52,0,2,2,3,0,0,0,2,2,2,0,0,2,3,2,0,0
"Austria","AUT",2020-06-11,16936,673,43.52,0,2,2,3,0,0,0,2,2,2,0,0,2,3,2,0,0
"Austria","AUT",2020-06-12,16964,674,43.52,0,2,2,3,0,0,0,2,2,2,0,0,2,3,2,0,0
"Austria","AUT",2020-06-13,16994,675,43.52,0,2,2,3,0,0,0,2,2,2,0,0,2,3,2,0,0
"Austria","AUT",2020-06-14,17014,677,43.52,0,2,2,3,0,0,0,2,2,2,0,0,2,3,2,0,0
"Austria","AUT",2020-06-15,17038,677,43.52,0,2,2,3,0,0,0,2,2,2,0,0,2,3,2,0,0
"Austria","AUT",2020-06-16,17065,678,43.52,0,2,2,3,0,0,0,2,2,2,5.6e+07,0,2,3,2,0,0
"Austria","AUT",2020-06-17,17098,681,43.52,0,2,2,3,0,0,0,2,2,2,0,0,2,3,2,0,0
"Austria","AUT",2020-06-18,17115,687,43.52,0,2,2,3,0,0,0,2,2,2,0,0,2,3,2,0,0
"Austria","AUT",2020-06-19,17155,688,43.52,0,2,2,3,0,0,0,2,2,2,0,0,2,3,2,0,0
"Austria","AUT",2020-06-20,17185,688,43.52,0,2,2,3,0,0,0,2,2,2,0,0,2,3,2,0,0
"Austria","AUT",2020-06-21,17247,688,43.52,0,2,2,3,0,0,0,2,2,2,0,0,2,3,2,0,0
"Austria","AUT",2020-06-22,17285,690,43.52,0,2,2,3,0,0,0,2,2,2,0,0,2,3,2,0,0
"Austria","AUT",2020-06-23,17320,690,43.52,0,2,2,3,0,0,0,2,2,2,0,0,2,3,2,0,0
"Austria","AUT",2020-06-24,17351,693,43.52,0,2,2,3,0,0,0,2,2,2,0,0,2,3,2,0,0
"Austria","AUT",2020-06-25,17384,693,43.52,0,2,2,3,0,0,0,2,2,2,0,0,2,3,2,0,0
"Austria","AUT",2020-06-26,17431,698,43.52,0,2,2,3,0,0,0,2,2,2,0,0,2,3,2,0,0
"Austria","AUT",2020-06-27,17498,698,43.52,0,2,2,3,0,0,0,2,2,2,0,0,2,3,2,0,0
"Austria","AUT",2020-06-28,17562,700,43.52,0,2,2,3,0,0,0,2,2,2,0,0,2,3,2,0,0
"Austria","AUT",2020-06-29,17625,702,43.52,0,2,2,3,0,0,0,2,2,2,0,0,2,3,2,0,0
"Austria","AUT",2020-06-30,17666,703,43.52,0,2,2,3,0,0,0,2,2,2,0,0,2,3,2,0,0
"Belgium","BEL",2020-02-01,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Belgium","BEL",2020-02-02,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Belgium","BEL",2020-02-03,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Belgium","BEL",2020-02-04,1,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Belgium","BEL",2020-02-05,1,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Belgium","BEL",2020-02-06,1,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Belgium","BEL",2020-02-07,1,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Belgium","BEL",2020-02-08,1,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Belgium","BEL",2020-02-09,1,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Belgium","BEL",2020-02-10,1,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Belgium","BEL",2020-02-11,1,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Belgium","BEL",2020-02-12,1,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Belgium","BEL",2020-02-13,1,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Belgium","BEL",2020-02-14,1,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Belgium","BEL",2020-02-15,1,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Belgium","BEL",2020-02-16,1,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Belgium","BEL",2020-02-17,1,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Belgium","BEL",2020-02-18,1,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Belgium","BEL",2020-02-19,1,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Belgium","BEL",2020-02-20,1,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Belgium","BEL",2020-02-21,1,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Belgium","BEL",2020-02-22,1,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Belgium","BEL",2020-02-23,1,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Belgium","BEL",2020-02-24,1,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Belgium","BEL",2020-02-25,1,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Belgium","BEL",2020-02-26,1,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
"Belgium","BEL",2020-02-27,1,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
"Belgium","BEL",2020-02-28,1,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
"Belgium","BEL",2020-02-29,1,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
"Belgium","BEL",2020-03-01,19,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0
"Belgium","BEL",2020-03-02,19,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0
"Belgium","BEL",2020-03-03,38,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0
"Belgium","BEL",2020-03-04,72,0,13.89,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0
"Belgium","BEL",2020-03-05,125,0,13.89,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0
"Belgium","BEL",2020-03-06,206,0,13.89,0,0,0,0,0,0,0,1,2,1,0,0,2,1,2,0,0
"Belgium","BEL",2020-03-07,316,0,13.89,0,0,0,0,0,0,0,1,2,1,0,0,2,1,2,0,0
"Belgium","BEL",2020-03-08,343,0,13.89,0,0,0,0,0,0,0,1,2,1,0,0,2,1,2,0,0
"Belgium","BEL",2020-03-09,407,0,13.89,0,0,0,0,0,0,0,1,2,1,0,0,2,1,2,0,0
"Belgium","BEL",2020-03-10,501,1,19.44,0,0,1,0,0,0,0,1,2,1,0,0,2,1,2,0,0
"Belgium","BEL",2020-03-11,600,4,19.44,0,0,1,0,0,0,0,1,2,1,0,0,2,1,2,0,0
"Belgium","BEL",2020-03-12,774,5,19.44,0,0,1,0,0,0,0,1,2,1,0,0,2,1,2,0,0
"Belgium","BEL",2020-03-13,1024,8,23.15,0,1,1,0,0,0,0,1,2,1,0,0,2,1,1,0,0
"Belgium","BEL",2020-03-14,1362,13,50.93,2,2,2,0,0,0,2,1,2,1,0,0,2,1,1,0,0
"Belgium","BEL",2020-03-15,1541,19,50.93,2,2,2,0,0,0,2,1,2,1,0,0,2,1,1,0,0
"Belgium","BEL",2020-03-16,1755,30,50.93,2,2,2,0,0,0,2,1,2,1,0,0,2,1,1,0,0
"Belgium","BEL",2020-03-17,2142,40,50.93,2,2,2,0,0,0,2,1,2,1,0,0,2,1,1,0,0
"Belgium","BEL",2020-03-18,2564,62,73.15,2,3,2,4,0,2,2,1,2,1,2.6e+08,0,2,1,1,0,0
"Belgium","BEL",2020-03-19,3098,95,73.15,2,3,2,4,0,2,2,1,2,1,0,0,2,1,1,0,0
"Belgium","BEL",2020-03-20,3811,130,81.48,2,3,2,4,0,2,2,4,2,1,9608192466,0,2,1,1,1076350000,0
"Belgium","BEL",2020-03-21,4473,170,81.48,2,3,2,4,0,2,2,4,2,1,0,0,2,1,1,0,0
"Belgium","BEL",2020-03-22,4943,217,81.48,2,3,2,4,0,2,2,4,2,1,0,0,2,1,1,0,0
"Belgium","BEL",2020-03-23,5429,295,81.48,2,3,2,4,0,2,2,4,2,1,0,0,2,1,1,0,0
"Belgium","BEL",2020-03-24,6757,371,81.48,2,3,2,4,0,2,2,4,2,1,0,0,2,1,1,0,0
"Belgium","BEL",2020-03-25,7952,478,81.48,2,3,2,4,0,2,2,4,2,1,0,0,2,1,1,0,0
"Belgium","BEL",2020-03-26,9151,580,81.48,2,3,2,4,0,2,2,4,2,1,0,0,2,1,1,0,0
"Belgium","BEL",2020-03-27,10514,708,81.48,2,3,2,4,0,2,2,4,2,1,0,0,2,1,1,0,0
"Belgium","BEL",2020-03-28,12032,849,81.48,2,3,2,4,0,2,2,4,2,1,0,0,2,1,1,0,0
"Belgium","BEL",2020-03-29,12876,998,81.48,2,3,2,4,0,2,2,4,2,1,0,0,2,1,1,0,0
"Belgium","BEL",2020-03-30,13559,1168,81.48,2,3,2,4,0,2,2,4,2,1,0,0,2,1,1,0,0
"Belgium","BEL",2020-03-31,15297,1376,81.48,2,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0
"Belgium","BEL",2020-04-01,16978,1608,81.48,2,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0
"Belgium","BEL",2020-04-02,18494,1827,81.48,2,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0
"Belgium","BEL",2020-04-03,19973,2063,81.48,2,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0
"Belgium","BEL",2020-04-04,21667,2333,81.48,2,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0
"Belgium","BEL",2020-04-05,22589,2579,81.48,2,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,5427500
"Belgium","BEL",2020-04-06,23254,2836,81.48,2,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0
"Belgium","BEL",2020-04-07,25188,3113,81.48,2,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0
"Belgium","BEL",2020-04-08,26703,3434,81.48,2,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0
"Belgium","BEL",2020-04-09,28301,3705,81.48,2,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0
"Belgium","BEL",2020-04-10,30540,4007,81.48,2,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0
"Belgium","BEL",2020-04-11,32876,4292,81.48,2,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0
"Belgium","BEL",2020-04-12,33905,4557,81.48,2,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0
"Belgium","BEL",2020-04-13,34429,4834,81.48,2,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0
"Belgium","BEL",2020-04-14,34966,5095,81.48,2,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0
"Belgium","BEL",2020-04-15,36526,5375,81.48,2,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0
"Belgium","BEL",2020-04-16,38159,5621,81.48,2,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0
"Belgium","BEL",2020-04-17,39833,5826,81.48,2,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0
"Belgium","BEL",2020-04-18,41227,6034,81.48,2,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0
"Belgium","BEL",2020-04-19,41949,6224,81.48,2,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0
"Belgium","BEL",2020-04-20,42392,6430,81.48,2,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0
"Belgium","BEL",2020-04-21,43668,6633,81.48,2,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0
"Belgium","BEL",2020-04-22,44938,6814,81.48,2,3,2,4,0,2,2,4,2,2,3.2e+08,0,2,1,1,0,0
"Belgium","BEL",2020-04-23,45715,6970,81.48,2,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0
"Belgium","BEL",2020-04-24,46691,7125,81.48,2,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0
"Belgium","BEL",2020-04-25,47502,7267,81.48,2,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0
"Belgium","BEL",2020-04-26,47890,7421,81.48,2,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0
"Belgium","BEL",2020-04-27,48095,7556,81.48,2,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0
"Belgium","BEL",2020-04-28,48850,7666,81.48,2,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0
"Belgium","BEL",2020-04-29,49419,7773,81.48,2,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0
"Belgium","BEL",2020-04-30,49941,7860,81.48,2,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0
"Belgium","BEL",2020-05-01,50527,7953,81.48,2,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0
"Belgium","BEL",2020-05-02,50764,8028,81.48,2,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0
"Belgium","BEL",2020-05-03,51050,8122,81.48,2,3,2,4,0,2,2,4,2,2,0,0,2,1,1,0,0
"Belgium","BEL",2020-05-04,51190,8217,81.48,2,3,2,4,0,2,2,4,2,2,0,0,2,2,1,0,0
"Belgium","BEL",2020-05-05,51860,8298,78.7,2,3,2,4,0,2,2,3,2,2,0,0,2,2,1,0,0
"Belgium","BEL",2020-05-06,52406,8374,78.7,2,3,2,4,0,2,2,3,2,2,0,0,2,2,1,0,0
"Belgium","BEL",2020-05-07,52958,8445,78.7,2,3,2,4,0,2,2,3,2,2,0,0,2,2,1,0,0
"Belgium","BEL",2020-05-08,53400,8519,78.7,2,3,2,4,0,2,2,3,2,2,0,0,2,2,1,0,0
"Belgium","BEL",2020-05-09,53883,8590,78.7,2,3,2,4,0,2,2,3,2,2,0,0,2,2,1,0,0
"Belgium","BEL",2020-05-10,54123,8662,78.7,2,3,2,4,0,2,2,3,2,2,0,0,2,2,1,0,2.2e+07
"Belgium","BEL",2020-05-11,54241,8727,75,2,2,2,4,0,2,2,3,2,2,0,0,2,2,1,0,0
"Belgium","BEL",2020-05-12,54717,8772,75,2,2,2,4,0,2,2,3,2,2,0,0,2,2,1,0,0
"Belgium","BEL",2020-05-13,55112,8828,75,2,2,2,4,0,2,2,3,2,2,0,0,2,2,1,0,0
"Belgium","BEL",2020-05-14,55433,8871,75,2,2,2,4,0,2,2,3,2,2,0,0,2,2,1,0,0
"Belgium","BEL",2020-05-15,55738,8916,75,2,2,2,4,0,2,2,3,2,2,0,0,2,2,1,0,0
"Belgium","BEL",2020-05-16,56084,8946,75,2,2,2,4,0,2,2,3,2,2,0,0,2,2,1,0,0
"Belgium","BEL",2020-05-17,56231,8977,75,2,2,2,4,0,2,2,3,2,2,0,0,2,2,1,0,0
"Belgium","BEL",2020-05-18,56312,9014,75,2,2,2,4,0,2,2,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-05-19,56629,9047,75,2,2,2,4,0,2,2,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-05-20,56921,9077,75,2,2,2,4,0,2,2,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-05-21,57306,9111,75,2,2,2,4,0,2,2,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-05-22,57376,9152,75,2,2,2,4,0,2,2,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-05-23,57624,9177,75,2,2,2,4,0,2,2,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-05-24,57747,9210,75,2,2,2,4,0,2,2,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-05-25,57822,9236,75,2,2,2,4,0,2,2,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-05-26,58136,9260,75,2,2,2,4,0,2,2,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-05-27,58338,9284,75,2,2,2,4,0,2,2,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-05-28,58520,9310,75,2,2,2,4,0,2,2,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-05-29,58691,9326,75,2,2,2,4,0,2,2,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-05-30,58856,9349,75,2,2,2,4,0,2,2,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-05-31,58917,9371,75,2,2,2,4,0,2,2,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-06-01,58966,9392,75,2,2,2,4,0,2,2,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-06-02,59025,9415,75,2,2,2,4,0,2,2,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-06-03,59206,9435,75,2,2,2,4,0,2,2,3,2,2,5.05e+08,0,2,2,2,0,0
"Belgium","BEL",2020-06-04,59365,9449,75,2,2,2,4,0,2,2,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-06-05,59537,9461,73.15,2,2,2,4,0,2,2,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-06-06,59691,9472,73.15,2,2,2,4,0,2,2,3,2,2,3.95e+09,0,2,2,2,5.65e+08,0
"Belgium","BEL",2020-06-07,59760,9484,73.15,2,2,2,4,0,2,2,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-06-08,59813,9493,51.85,2,2,2,3,0,0,0,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-06-09,59965,9505,51.85,2,2,2,3,0,0,0,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-06-10,60110,9517,51.85,2,2,2,3,0,0,0,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-06-11,60229,9524,51.85,2,2,2,3,0,0,0,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-06-12,60324,9534,51.85,2,2,2,3,0,0,0,3,2,2,1.23e+08,0,2,2,2,0,0
"Belgium","BEL",2020-06-13,60413,9539,51.85,2,2,2,3,0,0,0,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-06-14,60462,9542,51.85,2,2,2,3,0,0,0,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-06-15,60484,9550,51.85,2,2,2,3,0,0,0,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-06-16,60631,9557,51.85,2,2,2,3,0,0,0,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-06-17,60730,9564,51.85,2,2,2,3,0,0,0,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-06-18,60853,9569,51.85,2,2,2,3,0,0,0,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-06-19,60961,9573,51.85,2,2,2,3,0,0,0,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-06-20,61082,9576,51.85,2,2,2,3,0,0,0,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-06-21,61132,9585,51.85,2,2,2,3,0,0,0,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-06-22,61152,9597,51.85,2,2,2,3,0,0,0,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-06-23,61295,9601,51.85,2,2,2,3,0,0,0,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-06-24,61405,9604,51.85,2,2,2,3,0,0,0,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-06-25,61505,9609,51.85,2,2,2,3,0,0,0,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-06-26,61581,9611,51.85,2,2,2,3,0,0,0,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-06-27,61694,9619,51.85,2,2,2,3,0,0,0,3,2,2,0,0,2,2,2,0,0
"Belgium","BEL",2020-06-28,61735,9624,51.85,2,2,2,3,0,0,0,3,2,2,0,0,2,2,2,0,0
